NOME_DEPARTAMENTO;NOME_SECCIONAL;NOME_DELEGACIA;CIDADE;ANO_BO;NUM_BO;DATA_COMUNICACAO;DATA_OCORRENCIA_BO;HORA_OCORRENCIA_BO;DESC_PERIODO;DESCR_TIPOLOCAL;BAIRRO;LOGRADOURO;NUMERO_LOGRADOURO;LATITUDE;LONGITUDE;NOME_DELEGACIA_CIRCUNSCRIÇÃO;NOME_DEPARTAMENTO_CIRCUNSCRIÇÃO;NOME_SECCIONAL_CIRCUNSCRIÇÃO;NOME_MUNICIPIO_CIRCUNSCRIÇÃO;RUBRICA;DESCR_CONDUTA;NATUREZA_APURADA;MES_ESTATISTICA;ANO_ESTATISTICA
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;01º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GF7071;06/05/2024;05/05/2024;07:30:00;NULL;Via Pública;VILA ADYANA;AVENIDA NOVE DE JULHO;23;-23,19684562;-45,89422785;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Transeunte;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;GG1328;06/05/2024;05/05/2024;NULL;De madrugada;Via Pública;CENTRO;RUA LUIZ JACINTO;260;-23,19130444;-45,89158646;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;GG1342;06/05/2024;01/05/2024;NULL;Pela manhã;Via Pública;CENTRO;RUA LUIZ JACINTO;260;-23,19130444;-45,89158646;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;GG6038;07/05/2024;04/05/2024;NULL;A noite;NULL;JARDIM NOVA AMÉRICA;AVENIDA MANOEL BORBA GATO;122;-23,19252462;-45,89453884;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;01º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GG9084;07/05/2024;06/05/2024;03:42:00;NULL;Residência;VILA MASCARENHAS FERRAZ;VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS;;0;0;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Estabelecimento-Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GH3946;07/05/2024;07/05/2024;10:40:00;NULL;Via Pública;VILA SANTA HELENA;RUA SIQUEIRA CAMPOS;2;-23,18058185;-45,88742706;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GH4441;07/05/2024;07/05/2024;11:00:00;NULL;Via Pública;CENTRO;RUA QUINZE DE NOVEMBRO;149;-23,18460463;-45,88669664;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GI4968;08/05/2024;23/03/2024;01:00:00;NULL;Via Pública;JARDIM OSWALDO CRUZ;ACESSO RUA TURQUIA;210;-23,20076886;-45,88612;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;GI5669;08/05/2024;07/05/2024;NULL;A tarde;Via Pública;CENTRO;PRAÇA AFONSO PENA;1;-23,18422209;-45,88675821;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GI9832;08/05/2024;07/05/2024;05:00:00;NULL;Via Pública;JARDIM BELA VISTA;AVENIDA MARECHAL CASTELO BRANCO;243;-23,17720096;-45,88648946;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;01º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GK2164;09/05/2024;05/05/2024;14:01:00;NULL;Comércio e Serviços;JARDIM ESPLANADA;AVENIDA SÃO JOÃO;364;-23,1984431;-45,8997019;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Interior Estabelecimento;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;GL0987;10/05/2024;08/05/2024;NULL;A tarde;Via Pública;VILA SANTA HELENA;PRAÇA DO EXPEDICIONARIO;70;-23,17927781;-45,88821033;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;GL7525;10/05/2024;09/05/2024;NULL;A noite;Via Pública;VILA ADYANA;RUA ENGENHEIRO PRUDENTE MEIRELES DE MORAIS;302;-23,1973739;-45,8963595;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;01º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GL8941;10/05/2024;10/05/2024;00:55:00;NULL;Area não Ocupada;CENTRO;RUA FRANCISCO PAES;316;-23,18595126;-45,88647015;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;CPJ S. JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GM5198;11/05/2024;10/05/2024;20:50:00;NULL;Restaurante e Afins;JARDIM SÃO DIMAS;RUA ELIZA COSTA SANTOS;200;-23,19703516;-45,88814492;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;GN0317;12/05/2024;10/05/2024;NULL;A noite;Via Pública;VILA SANCHES;AVENIDA ENGENHEIRO FRANCISCO JOSE LONGO;1265;-23,20439994;-45,88827342;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;GN5472;13/05/2024;11/05/2024;NULL;Pela manhã;NULL;JARDIM SAO DIMAS;PRAÇA MONSENHOR ASCANIO BRANDÃO;1;-23,1985294;-45,8884761;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GN7800;13/05/2024;10/05/2024;14:40:00;NULL;Via Pública;JARDIM BELA VISTA;AVENIDA SÃO JOSÉ;89;-23,1823561;-45,8880519;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GN9112;13/05/2024;10/05/2024;21:00:00;NULL;Via Pública;JARDIM ESPLANADA;RUA ANTONIO DE QUEIROZ FILHO;40;-23,19747948;-45,8992503;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Interior de Veículo;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GN9141;13/05/2024;11/05/2024;06:00:00;NULL;Via Pública;JARDIM BELA VISTA;ACESSO AVENIDA TENENTE NEVIO BARACHO;155;-23,17918762;-45,88714088;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Interior de Veículo;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GO0081;13/05/2024;10/05/2024;NULL;A noite;Via Pública;VILA SANCHES;AVENIDA ENGENHEIRO FRANCISCO JOSE LONGO;1261;-23,2043634;-45,88827959;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Interior de Veículo;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GO0471;13/05/2024;11/05/2024;18:00:00;NULL;Estacionamento/Garagem;CENTRO;RUA DAS MONCOES;79;-23,18700954;-45,88125281;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GO0972;13/05/2024;05/05/2024;20:30:00;NULL;Via Pública;JARDIM SÃO DIMAS;RUA TUFI SIMAO FILHO;54;-23,19781595;-45,88846614;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;01º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GO3792;13/05/2024;10/05/2024;20:30:00;NULL;Via Pública;CENTRO;PRAÇA AFONSO PENA;1;-23,18422209;-45,88675821;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Transeunte;FURTO - OUTROS;5;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;01º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GO5434;13/05/2024;13/05/2024;13:15:00;NULL;Via Pública;CENTRO;RUA SEBASTIÃO HUMEL;41;-23,1809309;-45,8848233;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Interior de Veículo;FURTO - OUTROS;5;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;01º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GO8606;13/05/2024;13/05/2024;17:30:00;NULL;Residência;VILA MASCARENHAS FERRAZ;VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS;;0;0;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Residência;FURTO - OUTROS;5;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;01º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GO8711;13/05/2024;13/05/2024;13:30:00;NULL;Comércio e Serviços;VILA MASCARENHAS FERRAZ;RUA TENENTE MANOEL PEDRO DE CARVALHO;24;-23,17898976;-45,88930574;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Interior de Veículo;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;GP5074;14/05/2024;13/05/2024;NULL;De madrugada;Via Pública;VILA BETANIA;AVENIDA TÍVOLI;553;-23,2088194;-45,8907826;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GP5209;14/05/2024;13/05/2024;05:50:00;NULL;Via Pública;JARDIM NOVA AMÉRICA;AVENIDA SAO JOAO;171;-23,19370466;-45,89478184;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GP5579;14/05/2024;13/05/2024;10:51:00;NULL;Via Pública;VILA GUAIANAZES;RUA JOSE BONIFACIO;61;-23,20509622;-45,89821986;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;GP9473;14/05/2024;10/04/2024;NULL;A tarde;NULL;PARQUE INTERLAGOS;TRAVESSA UM;2500;NULL;NULL;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GP9654;14/05/2024;20/04/2024;13:00:00;NULL;Via Pública;JARDIM BELA VISTA; AVENIDA MARECHAL CASTELO BRANCO, 439;230;-23,17715339;-45,8866074;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;GQ6787;15/05/2024;22/04/2024;NULL;A tarde;Via Pública;JARDIM VALE PARAISO;RUA PARAIBUNA;75;-23,1926506;-45,8884854;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;01º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GQ7770;15/05/2024;06/05/2024;09:40:00;NULL;Comércio e Serviços;CENTRO;AVENIDA MARECHAL FLORIANO PEIXOTO;331;-23,18574184;-45,88503436;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Interior de Veículo;FURTO - OUTROS;5;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;04º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GR0282;15/05/2024;14/05/2024;NULL;Pela manhã;Saúde;CENTRO;RUA VILAÇA;820;-23,1847026;-45,8839931;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;01º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GR0356;15/05/2024;15/05/2024;09:50:00;NULL;Outros;CENTRO;RUA QUINZE DE NOVEMBRO;197;-23,18595126;-45,88647015;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;CPJ S. JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GR8256;15/05/2024;13/05/2024;14:30:00;NULL;Saúde;VILA BETÂNIA;AVENIDA DEPUTADO BENEDITO MATARAZZO;9403;-23,20760279;-45,88766575;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;01º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GS2333;16/05/2024;15/05/2024;20:00:00;NULL;Terminal/Estação;CENTRO;RUA CLAUDINO PINTO;1;-23,1884382;-45,88437851;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Transeunte;FURTO - OUTROS;5;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;01º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GS8630;16/05/2024;15/05/2024;16:45:00;NULL;Via Pública;CENTRO;PRAÇA DOUTOR JOÃO MENDES;1;-23,1840022;-45,8851516;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Transeunte;FURTO - OUTROS;5;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;01º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GT0867;16/05/2024;15/05/2024;22:30:00;NULL;Via Pública;CENTRO;RUA PARAIBUNA;838;-23,19209648;-45,88910278;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Transeunte;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GU0658;17/05/2024;13/05/2024;NULL;A tarde;Outros;VILA ADYANA;RUA ENGENHEIRO PRUDENTE MEIRELES DE MORAIS;302;-23,1977329;-45,8973405;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;GU0726;17/05/2024;16/05/2024;NULL;Pela manhã;Outros;CENTRO;RUA QUINZE DE NOVEMBRO;112;-23,18495075;-45,88664094;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;01º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;GU5386;17/05/2024;16/05/2024;17:45:00;NULL;Condomínio Comercial;CENTRO;VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS;;0;0;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Interior Estabelecimento;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GW3390;20/05/2024;15/05/2024;15:45:00;NULL;Via Pública;CENTRO;RUA EUGENIO BONADIO;140;-23,19083696;-45,8850346;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GW3435;20/05/2024;17/05/2014;16:23:00;NULL;Via Pública;CENTRO;RUA EUCLIDES MIRAGAIA;548;NULL;NULL;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GX1092;20/05/2024;17/05/2024;NULL;Pela manhã;Estacionamento/Garagem;BANHADO;AVENIDA SAO JOSE;542;-23,17898976;-45,88930574;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GX1709;20/05/2024;17/05/2024;09:00:00;NULL;Via Pública;VILA JACI;RUA ESPERANCA;86;-23,20147656;-45,89371088;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;GX2124;20/05/2024;19/05/2024;15:30:00;NULL;Via Pública;JARDIM NOVA ANCHIETA;RUA BRAS CUBAS;155;-23,19206998;-45,90325727;01º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;5;2024
